id,name,interaction,smile,target,enzyme,carrier,transporter
DB07662,,,N-{4-[(3-bromophenyl)amino]quinazolin-6-yl}prop-2-enamide,||,,,
DB07663,,,"2-[(1R)-1-carboxy-2-(4-hydroxyphenyl)ethyl]-1,3-dioxo-2,3-dihydro-1H-isoindole-5-carboxylic acid",,,,
DB07664,,,"5-amino-N-(2,6-difluorophenyl)-3-[(4-sulfamoylphenyl)amino]-1H-1,2,4-triazole-1-carbothioamide",|||||||,,,
DB07665,,,"2-(6-cyano-3-{[2,2-difluoro-2-(pyridin-2-yl)ethyl]amino}-2-fluorophenyl)-N-(2-{[(diaminomethylidene)amino]oxy}ethyl)acetamide",,,,
DB07666,,,"(3R,4S)-1-[6-(3-methanesulfonylphenyl)pyrimidin-4-yl]-4-(2,4,5-trifluorophenyl)pyrrolidin-3-amine",,,,
DB07667,,,"2-[(1E)-2-(4-hydroxy-3,5-dimethylphenyl)diazen-1-yl]benzoic acid",,,,
DB07668,,,(2E)-3-[4-(diethylamino)-2-hydroxyphenyl]-2-methylprop-2-enoic acid,,,,
DB07669,,,"2,3-dimethyl-1,4-dihydronaphthalene-1,4-dione",||,,,
DB07670,,,"N,4-dimethyl-N-(1-phenyl-1H-pyrazol-5-yl)benzene-1-sulfonamide",,,,
DB07671,,,"2-(heptan-2-yl)-4,6-dinitrophenol",|||,,,
DB07672,,,"(1s,4s)-4-[dimethyl(phenyl)silyl]-1-methylpiperidin-1-ium-1-olate",,,,
DB07673,,,(2S)-2-methyl-3-phenylpropanoic acid,,,,
DB07674,,,diethoxy(hydroxy)-lambda5-phosphanethione,,,,
DB07675,,,(2S)-2-ethoxy-3-{4-[2-(10H-phenoxazin-10-yl)ethoxy]phenyl}propanoic acid,,,,
DB07676,,,"3-{[(3S)-3,4-dihydroxybutoxy]amino}-1H,2'H-[2,3'-biindol]-2'-one",|,,,
DB07677,,,"2-methyl-3H,4H,5H,7H,8H-thiopyrano[4,3-d]pyrimidin-4-one",|,,,
DB07678,,,"(1S,3aS,3bR,9bS,11aS)-8-[(1Z)-but-1-en-1-yl]-11a-methyl-1H,2H,3H,3aH,3bH,4H,5H,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-1,7-diol",|,,,
DB07679,,,"(9S,12S)-7,10-dioxo-9-(propan-2-yl)-2-oxa-8,11-diazabicyclo[12.2.2]octadeca-1(16),14,17-triene-12-carboxylic acid",,,,
DB07680,,,[(S)-(5-chloro-1-benzothiophen-3-yl)[(naphthalen-2-yl)carbamoyl]methyl]phosphonic acid,,,,
DB07681,,,dodecane-1-sulfonate,,,,
DB07683,,,"(2S)-3-methyl-2-{8-thiatricyclo[7.4.0.0^{2,7}]trideca-1(13),2(7),3,5,9,11-hexaene-5-sulfonamido}butanoic acid",,,,
DB07684,,,5-(dimethylamino)naphthalene-2-sulfonic acid,,,,
DB07685,,,"4-{[5-(cyclohexylmethoxy)-[1,2,4]triazolo[1,5-a]pyrimidin-7-yl]amino}benzene-1-sulfonamide",,,,
DB07686,,,"4-{[5-(cyclohexylamino)-[1,2,4]triazolo[1,5-a]pyrimidin-7-yl]amino}benzene-1-sulfonamide",,,,
DB07687,,,"4-[(5-{[(1r,4r)-4-aminocyclohexyl]amino}-[1,2,4]triazolo[1,5-a]pyrimidin-7-yl)amino]benzene-1-sulfonamide",,,,
DB07688,,,"4-{[5-(cyclohexyloxy)-[1,2,4]triazolo[1,5-a]pyrimidin-7-yl]amino}benzene-1-sulfonamide",|,,,
DB07689,,,"methyl 1-(4-{[(2,4-diaminopteridin-6-yl)methyl]amino}benzoyl)piperidine-4-carboxylate",,,,
DB07691,,,"2-[3-(1,2,3,4-tetrahydroisoquinoline-2-sulfonyl)benzamido]benzoic acid",,,,
DB07692,,,"1-(2,6-difluorobenzenesulfonyl)-4-(2,3-dihydro-1,4-benzodioxine-6-sulfonyl)piperazine",,,,
DB07693,,,"N-(3,5-dibromo-4-hydroxyphenyl)-2,6-dimethylbenzamide",,,,
DB07694,,,"2,5-dichloro-N-(3,5-dibromo-4-hydroxyphenyl)benzamide",,,,
DB07695,,,"N-(3,5-dibromo-4-hydroxyphenyl)-4-hydroxy-3,5-dimethylbenzamide",,,,
DB07696,,,methyl (3S)-3-{[(tert-butoxy)carbonyl]amino}-4-oxopentanoate,,,,
DB07697,,,"1-(2,3-dihydro-1,4-benzodioxine-6-sulfonyl)-4-(4-methoxybenzenesulfonyl)piperazine",,,,
DB07698,,,"3-(3-aminophenyl)-N-(3-chlorophenyl)pyrazolo[1,5-a]pyrimidin-5-amine",,,,
DB07700,,,"(1R,3aS,3bR,9bS,11aS)-5',5',11a-trimethyl-6'-oxo-2,3,3a,3b,4,5,9b,10,11,11a-decahydrospiro[cyclopenta[a]phenanthrene-1,2'-oxane]-7-carboxamide",,,,
DB07701,,,"(2R)-2-[(1-benzylpiperidin-4-yl)methyl]-5,6-dimethoxy-2,3-dihydro-1H-inden-1-one",,,,
DB07702,,,"(1S,2R,3aS,3bR,9bS,11aS)-11a-methyl-1H,2H,3H,3aH,3bH,4H,5H,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-1,2,7-triol",|,,,
DB07703,,,"(3R,4S,5S,7R,9E,11R,12R)-12-ethyl-4-hydroxy-3,5,7,11-tetramethyl-1-oxacyclododec-9-ene-2,8-dione",,,,
DB07704,,,"6-amino-4-[2-(4-methoxyphenyl)ethyl]-1H,7H,8H-imidazo[4,5-g]quinazolin-8-one",,,,
DB07705,,,"1-[(2S)-2-[(4-chlorophenyl)methoxy]-2-(2,4-dichlorophenyl)ethyl]-1H-imidazole",|,,,
DB07706,,,"(1S,3aS,3bR,9bS,11aS)-11a-methyl-1H,2H,3H,3aH,3bH,4H,5H,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-1,7,8-triol",,,,
DB07707,,,"(1S,3aS,3bS,9bR,10S,11aS)-10-(methoxymethyl)-11a-methyl-1H,2H,3H,3aH,3bH,4H,5H,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-1,7-diol",|,,,
DB07708,,,3-chloro-2-(4-hydroxyphenyl)-2H-indazol-5-ol,|,,,
DB07710,,,(2S)-2-amino-3-phenyl-N-[2-(2-{2-[(4-sulfamoylphenyl)formamido]ethoxy}ethoxy)ethyl]propanamide,,,,
DB07711,,,"(2S,3R)-3-(6-amino-9H-purin-9-yl)nonan-2-ol",,,,
DB07712,,,3-ethyl-2-(4-hydroxyphenyl)-2H-indazol-5-ol,|,,,
DB07713,,,"[(1S)-1-{4'-methoxy-[1,1'-biphenyl]-4-sulfonamido}-2-methylpropyl]phosphonic acid",,,,
DB07714,,,"6-(3-methyl-1,4-dioxo-1,4-dihydronaphthalen-2-yl)hexanoic acid",,,,
DB07715,,,"1,3,8-trihydroxy-6-methyl-9,10-dihydroanthracene-9,10-dione",|||,,,
DB07716,,,"(1R,3S,4R,5R,11S,13R,15S,17R,19Z,21S,22R,24S)-22-(hydroxymethyl)-2,6,12,16,23-pentaoxapentacyclo[13.11.0.0^{3,13}.0^{5,11}.0^{17,24}]hexacosa-8,19,25-triene-4,21-diol",,,,
DB07717,,,"(1S,3aS,3bR,5aS,9aS,9bS,11aR)-11a-{2-[(3,5-difluorophenyl)methoxy]ethyl}-1-hydroxy-9a-methyl-hexadecahydro-1H-cyclopenta[a]phenanthren-7-one",,,,
DB07718,,,3-(4-hydroxyphenyl)-2-oxopropanoic acid,||,,,
DB07719,,,"(3R)-2-[(tert-butoxy)carbonyl]-N-methyl-7-(sulfoamino)-1,2,3,4-tetrahydroisoquinoline-3-carboximidic acid",,,,
DB07720,,,"(1R,2R,4S)-2-(6-chloropyridin-3-yl)-7-azabicyclo[2.2.1]heptane",||||||,,,
DB07721,,,diethyl 4-methoxyphenyl phosphate,,,,
DB07722,,,3-(4-nitrophenoxy)propan-1-ol,,,,
DB07723,,,3-(5-methoxy-1H-indol-3-yl)propanoic acid,,,,
DB07724,,,3-[5-methoxy-1-(4-methoxybenzenesulfonyl)-1H-indol-3-yl]propanoic acid,|||,,,
DB07726,,,"2-tert-butylbenzene-1,4-diol",|,,,
DB07728,,,"2-[2-(2-fluorophenyl)pyridin-4-yl]-1H,4H,5H,6H,7H-pyrrolo[3,2-c]pyridin-4-one",|,,,
DB07729,,,"3-fluoro-N-[3-(1H-1,2,3,4-tetrazol-5-yl)phenyl]benzamide",,,,
DB07730,,,"5-(3-hydroxyphenyl)-2,3-dihydro-1lambda6,2-thiazole-1,1,3-trione",,,,
DB07731,,,"4-[(1E)-2-(3,5-diamino-1H-pyrazol-4-yl)diazen-1-yl]phenol",,,,
DB07732,,,[2-(naphthalene-2-sulfonamido)ethoxy]phosphonic acid,|,,,
DB07733,,,"1-methyl-N-(2-sulfanylethyl)-3-(trifluoromethyl)-1H-thieno[2,3-c]pyrazole-5-carboxamide",,,,
DB07734,,,N-(1-benzylpiperidin-4-yl)-4-sulfanylbutanamide,,,,
DB07735,,,"N-{1-[(2,6-dimethoxyphenyl)methyl]piperidin-4-yl}-4-sulfanylbutanamide",,,,
DB07736,,,(2S)-4-[(4-fluorophenyl)methyl]-N-(2-sulfanylethyl)piperazine-2-carboxamide,,,,
DB07737,,,(2S)-4-[(4-fluorophenyl)methyl]-N-(3-sulfanylpropyl)piperazine-2-carboxamide,,,,
DB07738,,,"N-{1-[(5-bromo-2,3-dimethoxyphenyl)methyl]piperidin-4-yl}-4-sulfanylbutanamide",,,,
DB07739,,,"(3R)-3-(fluoromethyl)-7-(thiomorpholine-4-sulfonyl)-1,2,3,4-tetrahydroisoquinoline",,,,
DB07740,,,"(4E,7R,12R,13R)-13-formyl-12,14-dihydroxy-3,5,7-trimethyltetradeca-2,4-dienoic acid",,,,
DB07741,,,"(1S,3aS,4R,8aS,8bR)-4-[4-(diaminomethyl)phenyl]-1-(difluoromethyl)-2-[(4-fluorophenyl)methyl]-decahydropyrrolo[3,4-a]pyrrolizin-3-one",,,,
DB07742,,,"N-[(2,3-difluorophenyl)methyl]-4-sulfamoylbenzamide",,,,
DB07743,,,"[5-(2-phenylethynyl)furan-2-yl]({[5-(trifluoromethyl)-4H-1,2,4-triazol-3-yl]sulfanyl})methanone",|,,,
DB07744,,,(3S)-3-[(2S)-2-[(2S)-2-{[(benzyloxy)carbonyl]amino}-3-methylbutanamido]propanamido]-5-fluoro-4-oxopentanoic acid,,,,
DB07745,,,(2-{[4-(trifluoromethoxy)phenyl]formamido}ethoxy)phosphonic acid,|,,,
DB07746,,,3-ethyl-6-(4-fluorobenzenesulfonamido)-2-methylbenzoic acid,,,,
DB07747,,,"(3R)-N-(4-chlorophenyl)-3-(hydroxymethyl)-1,2,3,4-tetrahydroisoquinoline-7-sulfonamide",,,,
DB07748,,,{2-[4-(trifluoromethoxy)benzenesulfonamido]ethoxy}phosphonic acid,|,,,
DB07749,,,(2S)-2-acetamido-4-methyl-N-[(2S)-1-oxo-3-phenylpropan-2-yl]pentanamide,,,,
DB07750,,,"(2R)-1-[4-({4-[(2,5-dichlorophenyl)amino]pyrimidin-2-yl}amino)phenoxy]-3-(dimethylamino)propan-2-ol",,,,
DB07751,,,"(2S)-1-[4-({6-[(2,6-difluorophenyl)amino]pyrimidin-4-yl}amino)phenoxy]-3-(dimethylamino)propan-2-ol",,,,
DB07753,,,"3',5'-difluoro-[1,1'-biphenyl]-4-carboxylic acid",,,,
DB07754,,,(2S)-2-({[(1R)-1-carboxy-2-{[(4-fluorophenyl)methyl]sulfanyl}ethyl]carbamoyl}amino)pentanedioic acid,,,,
DB07755,,,"(2S)-1-[4-({6-[(2,5-dichlorophenyl)imino]-1,6-dihydropyrimidin-2-yl}amino)phenoxy]-3-(dimethylamino)propan-2-ol",,,,
DB07756,,,"1-[3-({[(4-amino-5-fluoro-2-methylquinolin-3-yl)methyl]sulfanyl}methyl)phenyl]-2,2,2-trifluoroethane-1,1-diol",,,,
DB07757,,,"(9aS)-4-bromo-9a-butyl-7-hydroxy-2,3,9,9a-tetrahydro-1H-fluoren-3-one",,,,
DB07758,,,"5-(2,5-dichlorophenyl)furan-2-carboxylic acid",,,,
DB07759,,,5-[2-(trifluoromethyl)phenyl]furan-2-carboxylic acid,,,,
DB07760,,,"3-[(1E,7E)-8-(2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)-3,6-dioxa-2,7-diazaocta-1,7-dien-1-yl]benzoic acid",,,,
DB07761,,,"(2R)-1-[4-({6-[(2,6-difluorophenyl)amino]pyrimidin-4-yl}amino)phenoxy]-3-(dimethylamino)propan-2-ol",,,,
DB07762,,,4-acetamido-3-(2-ethylbutanamido)benzoic acid,,,,
DB07763,,,"(5S)-5-(2,4-difluorophenyl)-5-methyl-3-(phenylamino)-1,3-oxazolidine-2,4-dione",|||||||||,,,
DB07764,,,"2-(3,6-dihydroxy-9H-xanthen-9-yl)benzoic acid",,,,
DB07765,,,"methyl 1-(4-{[(2,4-diaminopteridin-6-yl)methyl](methyl)amino}benzoyl)piperidine-4-carboxylate",,,,
DB07766,,,"(Z,3E)-3-{[(3R)-3,4-dihydroxybutoxy]imino}-1',2'-dihydro-1H,3H-[2,3'-biindolyliden]-2'-one",|,,,
DB07767,,,(2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoic acid,|||||||||||,,,|
DB07768,,,"(1R,3aS,3bR,9aR,9bS,11aS)-1-hydroxy-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,5H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-one",|,,,
DB07769,,,(2S)-3-(4-fluorophenoxy)-2-hydroxy-2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]propanamide,,,,
DB07770,,,5-(4-fluorophenyl)-3-(4-methylbenzenesulfonamido)thiophene-2-carboxylic acid,,,,
DB07771,,,"[({[(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl]oxy}carbamoyl)methyl]phosphonic acid",||,,,
DB07772,,,"[(1R)-1-{4'-methoxy-[1,1'-biphenyl]-4-sulfonamido}-2-methylpropyl]phosphonic acid",,,,
DB07773,,,[3-(5-fluoro-1H-indol-3-yl)propoxy]phosphonic acid,|,,,
DB07775,,,"(2Z)-2-[(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]-4,6-dihydroxy-2,3-dihydro-1-benzofuran-3-one",,,,
DB07776,,,2-phenyl-4H-chromen-4-one,|||||||||,,,
DB07778,,,"(5S)-5-methyl-5-(4-phenoxyphenyl)-3-(phenylamino)-1,3-oxazolidine-2,4-dione",|||||||||,,,
DB07779,,,N-{[(2S)-1-[(3R)-3-amino-4-(2-fluorophenyl)butanoyl]pyrrolidin-2-yl]methyl}benzamide,,,,
DB07780,,,"{[hydroxy({[(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl]oxy})phosphoryl]oxy}phosphonic acid",|||||||||||,,,
DB07781,,,3-(5-cyanopyridin-2-yl)-1-[2-(4-ethoxy-3-fluoropyridin-2-yl)ethyl]thiourea,,,,
DB07782,,,[({[4-amino-2-(trifluoromethyl)pyrimidin-5-yl]methoxy}(hydroxy)phosphoryl)oxy]phosphonic acid,,,,
DB07783,,,1-[(2R)-1-hydroxy-4-[6-(3-phenylpropanamido)-1H-indol-1-yl]butan-2-yl]-1H-imidazole-4-carboxamide,,,,
DB07784,,,"2-({[(1S,2R,6R,7R)-4-(4-acetamidophenyl)-3,5-dioxo-4-azatricyclo[5.2.2.0^{2,6}]undecan-1-yl]carbamoyl}oxy)acetic acid",,,,
DB07785,,,"1-[(3R,4S)-4-hydroxy-1-(naphthalen-2-yloxy)pentan-3-yl]-1H-imidazole-4-carboxamide",,,,
DB07786,,,"1-[(3S,4S)-1-[2-(4-chlorophenyl)-1,3-benzoxazol-7-yl]-4-hydroxypentan-3-yl]-1H-imidazole-4-carboxamide",,,,
DB07787,,,"5-fluoro-1-[4-(4-phenyl-1,2,3,6-tetrahydropyridin-1-yl)butyl]-1,2,3,4-tetrahydroquinazoline-2,4-dione",,,,
DB07788,,,"(3R,5Z,8S,9S,11E)-8,9,16-trihydroxy-14-methoxy-3-methyl-3,4,7,8,9,10-hexahydro-1H-2-benzoxacyclotetradecine-1,7-dione",,,,
DB07789,,,"3-[5-methyl-2-(trifluoromethyl)furan-3-yl]-1-{5-[2-({6-[(1H-1,2,4-triazol-5-yl)amino]pyrimidin-4-yl}amino)ethyl]-1,3-thiazol-2-yl}urea",,,,
DB07790,,,N-(2-methoxyethyl)-4-({4-[2-methyl-1-(propan-2-yl)-1H-imidazol-5-yl]pyrimidin-2-yl}amino)benzene-1-sulfonamide,,,,
DB07791,,,4-{[4-(1-cyclopropyl-2-methyl-1H-imidazol-5-yl)pyrimidin-2-yl]amino}-N-methylbenzene-1-sulfonamide,,,,
DB07792,,,"2-chloro-N-[(3S)-1-{[(2-hydroxyethyl)carbamoyl]methyl}-2-oxo-1,2,3,4-tetrahydroquinolin-3-yl]-6H-thieno[2,3-b]pyrrole-5-carboxamide",,,,
DB07793,,,"(2S)-N-[(3S)-1-(carbamoylmethyl)-2-oxo-1,2,3,4-tetrahydroquinolin-3-yl]-2-chloro-2H-thieno[2,3-b]pyrrole-5-carboxamide",,,,
DB07794,,,"5-{2-phenylpyrazolo[1,5-a]pyridin-3-yl}-1H-pyrazolo[3,4-c]pyridazin-3-amine",,,,
DB07795,,,"2-(3,4-dihydroxyphenyl)-3,7-dihydroxy-4H-chromen-4-one",||,,,
DB07796,,,"({4-[(3aS,4R,8aS,8bR)-2-[(4-fluorophenyl)methyl]-1,3-dioxo-decahydropyrrolo[3,4-a]pyrrolizin-4-yl]phenyl}(amino)methylidene)azanium",,,,
DB07797,,,3-(5-chloropyridin-2-yl)-1-[2-(4-ethoxy-3-fluoropyridin-2-yl)ethyl]thiourea,,,,
DB07798,,,"(3R)-3-(fluoromethyl)-N-(3,3,3-trifluoropropyl)-1,2,3,4-tetrahydroisoquinoline-7-sulfonamide",,,,
DB07800,,,"N-{2-[(5-chloropyridin-2-yl)sulfamoyl]phenyl}-4-(2-oxo-1,2-dihydropyridin-1-yl)benzamide",,,,
DB07801,,,N-butyl-3-{6-[(9H-purin-6-yl)amino]hexanamido}benzamide,,,,
DB07802,,,"3,8-dibromo-7-hydroxy-4-methyl-2H-chromen-2-one",,,,
DB07803,,,2-phenyl-1H-imidazole-4-carboxylic acid,|,,,
DB07804,,,"5-(5-chlorothiophen-2-yl)-N-[(3S)-1-[(2S)-1-(morpholin-4-yl)-1-oxopropan-2-yl]-2-oxopyrrolidin-3-yl]-1H-1,2,4-triazole-3-sulfonamide",,,,
DB07805,,,"3-chloro-2,2-dimethyl-N-[4-(trifluoromethyl)phenyl]propanamide",,,,
DB07806,,,"(2R,4S)-2-[(R)-(benzylcarbamoyl)(2-phenylacetamido)methyl]-5,5-dimethyl-1,3-thiazolidine-4-carboxylic acid",,,,
DB07807,,,"(3R,4R,5R)-5-(hydroxymethyl)-1-(3-phenylpropyl)piperidine-3,4-diol",,,,
DB07808,,,"(1S,2R)-2-[(2,5-difluorophenyl)carbamoyl]cyclopropane-1-carboxylic acid",,,,
DB07809,,,4-({[4-(3-methylbenzoyl)pyridin-2-yl]amino}methyl)benzene-1-carboximidamide,,,,
DB07810,,,"3-(4-hydroxyphenyl)-1-(2,4,6-trihydroxyphenyl)propan-1-one",|,,,
DB07811,,,"N-cyclopropyl-2',6-dimethyl-4'-(5-methyl-1,3,4-oxadiazol-2-yl)-[1,1'-biphenyl]-3-carboxamide",,,,
DB07812,,,"N-[(1S)-2-amino-1-phenylethyl]-5-{1H-pyrrolo[2,3-b]pyridin-4-yl}thiophene-2-carboxamide",|,,,
DB07813,,,(2S)-1-[(2S)-2-(2-aminoacetamido)propanoyl]-N-(naphthalen-2-yl)pyrrolidine-2-carboxamide,,,,
DB07814,,,"(1R,2R,5S,8S,9S,10R,11R,12S)-5,12-dihydroxy-11-methyl-6-methylidene-16-oxo-15-oxapentacyclo[9.3.2.1^{5,8}.0^{1,10}.0^{2,8}]heptadec-13-ene-9-carboxylic acid",,,,
DB07815,,,"(1R,2R,5R,8R,9S,10R,11S,12S)-12-hydroxy-11-methyl-6-methylidene-16-oxo-15-oxapentacyclo[9.3.2.1^{5,8}.0^{1,10}.0^{2,8}]heptadecane-9-carboxylic acid",,,,
DB07816,,,2-[(Z)-{[(4-cyanophenyl)amino][(diphenylmethyl)amino]methylidene}amino]acetic acid,,,,
DB07817,,,"1-(3-{[4-(pyridin-2-yl)piperazin-1-yl]sulfonyl}phenyl)-3-(1,3-thiazol-2-yl)urea",|,,,
DB07818,,,"(2E)-3-(2,4-dichlorophenyl)-N-hydroxyprop-2-enamide",,,,
DB07819,,,(2E)-3-(4-chlorophenyl)-N-hydroxyprop-2-enamide,,,,
DB07820,,,"6-[(3,5-dimethylphenyl)methyl]-1-(ethoxymethyl)-5-(propan-2-yl)-1,2,3,4-tetrahydropyrimidine-2,4-dione",,,,
DB07821,,,"(2R)-3,3-dimethylbutan-2-yl methylphosphinate",||,,,
DB07823,,,"(2S)-2-[(1R,2R,6S,7S)-3,5-dioxo-4-azatricyclo[5.2.1.0^{2,6}]decan-4-yl]propanoic acid",|,,,
DB07824,,,"4-ethyl-5-methyl-2-(1H-1,2,3,4-tetrazol-5-yl)-2,3-dihydro-1H-pyrazol-3-one",|,,,
DB07825,,,(3S)-1-(4-acetylphenyl)-5-oxopyrrolidine-3-carboxylic acid,,,,
DB07826,,,2-(2-benzoyl-4-chlorophenoxy)-N-phenylacetamide,,,,
DB07827,,,"4-{[1-methyl-2,4-dioxo-6-(3-phenylprop-1-yn-1-yl)-1,2,3,4-tetrahydroquinazolin-3-yl]methyl}benzoic acid",,,,
DB07829,,,4-[3-(4-fluorophenyl)-1H-pyrazol-4-yl]pyridine,,,,
DB07830,,,"(4R,5R)-5-amino-1-[2-(2H-1,3-benzodioxol-5-yl)ethyl]-4-(2,4,5-trifluorophenyl)piperidin-2-one",,,,
DB07831,,,"2-{[(6-oxo-1,6-dihydropyridin-3-yl)methyl]amino}-N-[4-propyl-3-(trifluoromethyl)phenyl]benzamide",,,,
DB07832,,,"4-{4-[(5-hydroxy-2-methylphenyl)amino]quinolin-7-yl}-1,3-thiazole-2-carbaldehyde",,,,
DB07833,,,"N-(3-cyanophenyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)-[1,1'-biphenyl]-4-carboxamide",,,,
DB07834,,,"N-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)-[1,1'-biphenyl]-4-carboxamide",,,,
DB07835,,,"N3-cyclopropyl-N4'-(cyclopropylmethyl)-6-methyl-[1,1'-biphenyl]-3,4'-dicarboxamide",,,,
DB07836,,,"{[(2S)-1-(decyloxy)-3-(2,2,2-trifluoroethoxy)propan-2-yl]oxy}(methoxy)phosphinic acid",,,,
DB07837,,,"2-{4-[5-(naphthalen-2-yl)-1H-pyrrolo[2,3-b]pyridin-3-yl]phenyl}acetic acid",,,,
DB07838,,,"(5Z)-3-benzyl-5-[(2-hydroxy-3-nitrophenyl)methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",,,,
DB07839,,,"(2S)-2-[(1,3-benzoxazol-2-yl)amino]-3-cyclohexyl-N-{2-[(4-methoxyphenyl)amino]ethyl}propanamide",,,,
DB07840,,,"4-(3,5-difluorophenyl)-3-(3-methoxybenzoyl)-1H-pyrrolo[2,3-b]pyridine",,,,
DB07841,,,"({hydroxy[(3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl)oxy]phosphoryl}oxy)phosphonic acid",||||||,,,
DB07842,,,(2S)-2-(4-ethylphenoxy)-3-phenylpropanoic acid,,,,
DB07843,,,5-chloro-N-[(3S)-1-[(2S)-1-(morpholin-4-yl)-1-oxopropan-2-yl]-2-oxopyrrolidin-3-yl]-1-benzothiophene-2-sulfonamide,,,,
DB07844,,,6-chloro-N-[(3S)-1-[(2S)-1-(morpholin-4-yl)-1-oxopropan-2-yl]-2-oxopyrrolidin-3-yl]-1-benzothiophene-2-sulfonamide,,,,
DB07845,,,"2-fluoro-6-[(2-{[4-(methanesulfonylmethyl)-2-methoxyphenyl]amino}-7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino]benzamide",,,,
DB07846,,,"5-{[(2-ethylphenyl)carbamoyl]oxy}-1,3a,8-trimethyl-1H,2H,3H,3aH,8H,8aH-pyrrolo[2,3-b]indol-1-ium-1-olate",,,,
DB07847,,,6-chloro-N-[(3S)-1-[(2S)-1-(morpholin-4-yl)-1-oxopropan-2-yl]-2-oxopyrrolidin-3-yl]naphthalene-2-sulfonamide,,,,
DB07848,,,5-chloro-N-[(3S)-1-[(2S)-1-(morpholin-4-yl)-1-oxopropan-2-yl]-2-oxopyrrolidin-3-yl]-1H-indole-2-sulfonamide,,,,
DB07849,,,(2R)-2-amino-3-(nonylsulfanyl)propanoic acid,,,,
DB07850,,,"(1R,2S)-2-(5-sulfanylidene-4,5-dihydro-1H-1,2,4-triazol-3-yl)cyclohexane-1-carboxylic acid",,,,
DB07851,,,"(3R,4S)-1-(3,4-dimethoxyphenyl)-3-(3-methylphenyl)piperidin-4-amine",,,,
DB07852,,,"1-(3,5-dichlorophenyl)-5-methyl-1H-1,2,4-triazole-3-carboxylic acid",|,,,
DB07853,,,"2-[4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl}imino)cyclohexa-2,5-dien-1-yl]acetonitrile",||,,,
DB07854,,,methyl({[4-(9H-purin-6-yl)phenyl]methyl})amine,|,,,
DB07855,,,(1S)-1-phenyl-1-[4-(9H-purin-6-yl)phenyl]methanamine,|,,,
DB07856,,,6-{4-[4-(4-chlorophenyl)piperidin-4-yl]phenyl}-9H-purine,|,,,
DB07857,,,(2R)-2-(4-chlorophenyl)-2-[4-(1H-pyrazol-4-yl)phenyl]ethan-1-amine,|,,,
DB07858,,,(2S)-2-(4-chlorophenyl)-2-[4-(1H-pyrazol-4-yl)phenyl]ethan-1-amine,|,,,
DB07859,,,4-(4-chlorophenyl)-4-[4-(1H-pyrazol-4-yl)phenyl]piperidine,|||,,,
DB07860,,,(2R)-2-(4-chlorophenyl)-2-phenylethan-1-amine,|,,,
DB07861,,,(2R)-N-hydroxy-3-(naphthalen-2-yl)-2-(naphthalene-2-sulfonamido)propanamide,,,,
DB07862,,,"7-(pentan-3-yl)-7H-pyrrolo[3,2-f]quinazoline-1,3-diamine",,,,
DB07863,,,2-chloro-5-nitro-N-phenylbenzamide,||,,,
DB07864,,,"4-[(2-cyclopropylethynyl)oxy]-6-fluoro-3-(propan-2-yl)-1,2-dihydroquinolin-2-one",,,,
DB07865,,,"3-[(1H-1,2,3,4-tetrazol-5-yl)amino]cyclohex-2-en-1-one",,,,
DB07866,,,"(5S)-2-(cyclooctylamino)-5-methyl-5-propyl-4,5-dihydro-1,3-thiazol-4-one",,,,
DB07867,,,"6-chloro-4-(cyclohexyloxy)-3-propyl-1,2-dihydroquinolin-2-one",,,,
DB07868,,,"6-chloro-4-(cyclohexylsulfanyl)-3-propyl-1,2-dihydroquinolin-2-one",,,,
DB07869,,,"6-chloro-4-[(R)-cyclohexanesulfinyl]-3-propyl-1,2-dihydroquinolin-2-one",,,,
DB07870,,,(2R)-2-(4-{[3-chloro-5-(trifluoromethyl)pyridin-2-yl]oxy}phenoxy)propanoic acid,,,,
DB07871,,,"6-chloro-4-(cyclohexyloxy)-3-(propan-2-yl)-1,2-dihydroquinolin-2-one",,,,
DB07872,,,"5-chloro-N-[(3R)-1-({[2-fluoro-4-(2-oxo-1,2-dihydropyridin-1-yl)phenyl]carbamoyl}methyl)pyrrolidin-3-yl]thiophene-2-carboxamide",,,,
